"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Hardware","Keywords","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Version","Target Milestone","Tags","URL"
7956,"Apache httpd-2","Build","bugs","CLOSED","INVALID","redefinition of ""ap_hack_apr_xml_insert""","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,3,"2002-04-11 11:31:25","Linux","P3","monika.seehoefer","Monika Seehoefer","normal","2.0.35","---",,
7957,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","AIX 4.3 64bit build fails","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-11 12:03:08","AIX","P3","paul.nylund","Paul Nylund","critical","2.0.35","---",,
7964,"Apache httpd-1.3","Other mods","bugs","CLOSED","DUPLICATE","ReadmeName (mod_autoindex) not displaying file","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-11 14:28:51","Linux","P3","jon.handiboe","Jon Handiboe","normal","1.3.24","---",,
7966,"Apache httpd-2","All","bugs","CLOSED","FIXED","Wrong Content-Length when SSI used as DirectoryIndex","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,10,"2002-04-11 15:08:18","All","P3","apache-bugzilla","Olav Kolbu","normal","2.0.35","---",,"http://www.nanvaent.org:81/"
7969,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","File docs/conf/mime.types does not contain image/vnd.djvu","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,2,"2002-04-11 15:54:22","All","P3","leonb","Leon Bottou","normal","2.0.35","---",,"http://www.iana.org/assignments/media-types/image/"
7970,"Apache httpd-2","Build","bugs","CLOSED","DUPLICATE","Configure script does not pass arguments.","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","Macintosh",,14,"2002-04-11 16:03:07","All","P3","dr_mac","Matthew Boehm","blocker","2.0.35","---",,
7977,"Apache httpd-1.3","Other mods","bugs","CLOSED","WORKSFORME","Modification required in ap_config.h","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-11 18:07:59","FreeBSD","P3","cm","Chris Munt","normal","1.3.23","---",,
7978,"Apache httpd-1.3","mod_vhost_alias","bugs","CLOSED","INVALID","mod_vhost_alias VirtualDocumentRoot option format bug","2005-06-02 16:24:58",,"Apache HTTPD Bugs Mailing List","All",,4,"2002-04-11 18:24:31","All","P3","spam","antispam protection","enhancement","1.3.24","---",,
7979,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","httpd not obeying sysconfdir","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,5,"2002-04-11 19:23:38","Solaris","P3","jawarren","Jared Warren","normal","2.0.35","---",,
7982,"Apache httpd-1.3","mod_rewrite","bugs","RESOLVED","WORKSFORME","mod_rewrite URL string empty when passed unicoded URL.","2004-12-02 16:38:13",,"Apache HTTPD Bugs Mailing List","Sun",,3,"2002-04-11 20:25:53","Solaris","P3","chet","Chet Luther","major","1.3.23","---",,
7985,"Apache httpd-1.3","Other mods","bugs","CLOSED","INVALID","Broken functionality in Apache::Status when proxied","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-11 21:24:28","Linux","P3","brian.bothwell","Brian Bothwell","minor","1.3.24","---",,
7988,"Apache httpd-2","mod_include","bugs","CLOSED","WORKSFORME","Include variables not inherited correctly in mod_include","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,4,"2002-04-11 22:59:23","All","P3","paul","Paul J Murphy","normal","2.0.35","---",,"http://www.murph.org/photos/"
7990,"Apache httpd-2","mod_autoindex","bugs","CLOSED","FIXED","AddDescription fails for directories (mod_autoindex)","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,15,"2002-04-11 23:09:57","Solaris","P3","paul","Paul J Murphy","minor","2.0.35","---",,"http://www.murph.org/photos/"
7991,"Apache httpd-2","mod_expires","bugs","CLOSED","FIXED","Enhance ExpiresByType to accept wildcards (mod_expires)","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",3,"2002-04-11 23:36:26","All","P3","paul","Paul J Murphy","enhancement","2.0.35","---",,
7992,"Apache httpd-2","mod_suexec","bugs","CLOSED","DUPLICATE","Core dump when restarting daemon with mod_suexec","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,4,"2002-04-12 00:11:09","Solaris","P3","paul","Paul J Murphy","major","2.0.35","---",,
7994,"Apache httpd-2","All","bugs","CLOSED","INVALID","Apache 2.0.35 returns garbage in PHP4 CGI requests. *Not* PHP's fault.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-12 01:55:49","Windows XP","P3","mot","Thomas Venieris","normal","2.0.35","---",,
7997,"Apache httpd-2","All","bugs","CLOSED","INVALID","Apache won't run as service","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-12 02:44:00","All","P3","owen.watson","Owen Watson","normal","2.0.35","---",,
7999,"Apache httpd-2","mod_autoindex","bugs","CLOSED","INVALID","IndexOptions FancyIndexing Fails on WinXP","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,5,"2002-04-12 03:51:12","Windows XP","P3","ritchey_49","Dan Ritchey","normal","2.0.35","---",,
8000,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Install documentation should mention flex requirement for mod_ssl","2012-02-21 16:07:23",,"HTTP Server Documentation List","PC",,4,"2002-04-12 06:04:52","Solaris","P3","jonabbey","Jonathan Abbey","normal","2.0.35","---",,
8004,"Apache httpd-2","mod_cgi","bugs","CLOSED","FIXED","CGI not working properly.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,6,"2002-04-12 08:28:50","other","P3","admin","Jerrid Kimball","critical","2.0.35","---",,
8008,"Apache httpd-2","Build","bugs","CLOSED","WORKSFORME","Cannot build makefile.win with djgpp awk 3.0.6, use gnu 3.0.3 or bwk awk","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC","FAQ",9,"2002-04-12 09:50:37","All","P3","pascal.barbedor","pascal barbedor","major","2.0.35","---",,"http://cm.bell-labs.com/cm/cs/who/bwk/awk95.exe"
8009,"Apache httpd-2","mod_auth","bugs","CLOSED","FIXED","Short->Long path name expansion corrupts AuthUserFile directive","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","Other",,4,"2002-04-12 11:58:06","All","P3","ronlane","Ron Lane","major","2.0.35","---",,
8010,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","cgi doesnt work in Apache 2.0.35 win32 (win2k)","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-12 12:01:33","All","P3","apachez","Apachez","normal","2.0.35","---",,
8014,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Apache cannot handle NTFS Junctions (Symlinks)","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,9,"2002-04-12 13:42:27","All","P3","sam","sam morris","major","2.0.44","---",,
8015,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","--enable-info problem in configure","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-04-12 13:45:51","Linux","P3","alistair","Alistair Maclean","minor","2.0.35","---",,
8016,"Apache httpd-2","mod_autoindex","bugs","CLOSED","FIXED","SuppressRules messes up directory listings.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-12 14:21:29","Windows XP","P3","orders",,"normal","2.0.35","---",,
8027,"Apache httpd-2","All","bugs","CLOSED","WORKSFORME","Bug with DirectoryIndex ??","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,7,"2002-04-12 16:54:09","Windows XP","P3","yannick","Yan","blocker","2.0.35","---",,
8028,"Apache httpd-2","All","bugs","CLOSED","INVALID","Bug with PHP module ?","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-12 16:56:05","Windows XP","P3","yannick","Yan","blocker","2.0.35","---",,
8034,"Apache httpd-2","mod_ssl","bugs","CLOSED","WORKSFORME","undefined symbol: RSA_generate_key","2006-10-30 07:50:06",,"Apache HTTPD Bugs Mailing List","Sun",,6,"2002-04-12 20:26:23","Solaris","P3","allen.chen","Allen Chen","normal","2.0.35","---",,
8037,"Apache httpd-1.3","Documentation","docs","CLOSED","FIXED","documentation of Script directive does not define arguments well enough","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,2,"2002-04-12 21:02:26","All","P3","bugapache",,"normal","1.3.23","---",,
8038,"Apache httpd-2","Other Modules","bugs","CLOSED","DUPLICATE","mod_status.so: symbol __floatdisf: referenced symbol not found","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,12,"2002-04-12 21:14:22","Solaris","P3","jwoolley",,"normal","2.0.35","---",,
8043,"Apache httpd-1.3","Other","bugs","CLOSED","WONTFIX","can discover the server version number even if you have chooson to hide it","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,3,"2002-04-13 09:21:22","All","P3","skipper",,"minor","1.3.23","---",,
8045,"Apache httpd-2","All","bugs","CLOSED","FIXED","Apache 2.0.35 compile without mod_autoindex","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-13 12:56:55","Linux","P3","me","Arthur I.","major","2.0.35","---",,
8046,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","php module wont work","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-13 13:06:35","Windows XP","P3","fredrik.olsen","Fredrik Olsen","critical","2.0.35","---",,
8055,"Apache httpd-2","mpm_winnt","bugs","CLOSED","FIXED","single listeners die and are not recoverable","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,7,"2002-04-13 21:40:41","All","P3","webmaster","W-Mark Kubacki","normal","2.0.35","---",,"http://www.uwth.uni-hannover.de"
8059,"Apache httpd-2","All","bugs","CLOSED","INVALID","PATH_INFO in URL not handled","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-14 03:58:32","Linux","P3","loftee",,"blocker","2.0.35","---",,
8061,"Apache httpd-2","Runtime Config","bugs","CLOSED","WONTFIX","Avoid reading some files when httpd.conf directory style is used.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,3,"2002-04-14 11:56:32","All","P3","arekm","Arkadiusz Miskiewicz","enhancement","2.0.35","---",,
8063,"Apache httpd-2","Build","bugs","CLOSED","INVALID","NetBSD 1.5.2 build failure with --enable-mods-shared=all","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,5,"2002-04-14 13:37:49","other","P3","jnp","J","major","2.0.35","---",,
8064,"Apache httpd-2","Build","bugs","CLOSED","INVALID","NetBSD 1.5.2 build failure with --enable-ssl","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,7,"2002-04-14 13:50:34","other","P3","jnp","J","major","2.0.35","---",,
8076,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Copy-and-paste error on example for AddModule","2004-11-16 19:05:39",,"HTTP Server Documentation List","Other",,2,"2002-04-14 22:48:20","other","P3","cesarb","Cesar Eduardo Barros","minor","2.0-HEAD","---",,"http://httpd.apache.org/docs-2.0/mod/core.html"
8090,"Apache httpd-2","Runtime Config","bugs","CLOSED","WORKSFORME","includedir not recognized in config.layout","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-04-15 07:40:14","Linux","P3","bugzilla","Howard","minor","2.0.35","---",,
8117,"Apache httpd-1.3","core","bugs","CLOSED","FIXED","Apache stops accepting requests","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,14,"2002-04-15 18:13:08","Linux","P1","mike","Mike Krieger","critical","1.3.23","---",,
8121,"Apache httpd-2","mod_mime","bugs","CLOSED","WONTFIX","Support OpenOffice.org media types in default install","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,2,"2002-04-15 19:23:14","All","P3","dmh","Dave Hodder","enhancement","2.0.35","---",,"http://framework.openoffice.org/documentation/mimetypes/mimetypes.html"
8122,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","SSLMutex option settings not honoured","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,12,"2002-04-15 19:27:29","other","P3","martin.t.kutschker","Martin Kutschker","normal","2.0.35","---",,
8124,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","mod_ssl fails to get and release semaphore mutex","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,15,"2002-04-15 19:36:32","other","P3","martin.t.kutschker","Martin Kutschker","normal","2.0.36","---",,
8130,"Apache httpd-2","Core","bugs","CLOSED","DUPLICATE","Won't run on Solaris","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2002-04-15 21:49:13","Solaris","P3","js","Jeroen Scheerder","major","2.0.35","---",,
8141,"Apache httpd-2","mod_dir","bugs","CLOSED","DUPLICATE","Weird DirectoryIndex/XBitHack problem","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-16 01:41:36","Linux","P3","daniel","meanieflow","normal","2.0.35","---",,"http://www.vorpalcloud.org:81"
8143,"Apache httpd-2","mod_rewrite","bugs","CLOSED","FIXED","RewriteLogLevel other than 0 prevents http request completion.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,19,"2002-04-16 04:10:28","Linux","P3","rthomas-contrib",,"normal","2.0.35","---",,
8144,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Runtime directive AddModule should be removed.","2004-11-16 19:05:39",,"HTTP Server Documentation List","All",,3,"2002-04-16 04:14:04","All","P3","rthomas-contrib",,"normal","2.0.35","---",,
8147,"Apache httpd-2","Other Modules","bugs","CLOSED","DUPLICATE","Apache Monitor for Windows","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-16 06:18:59","Windows XP","P3","chris","Chris Dion","enhancement","2.0.35","---",,
8150,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Unable to build on AIX 5.1 with gcc 2.95.3","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,8,"2002-04-16 07:10:57","AIX","P1","richard.vandenzel","Richard van Denzel","major","2.0.35","---",,
8161,"Apache httpd-2","mpm_perchild","bugs","CLOSED","FIXED","perchild null pointer dereference","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,6,"2002-04-16 12:29:12","other","P3","foobar","Foo Bar","normal","2.0.35","---",,
8164,"Apache httpd-2","All","bugs","CLOSED","WORKSFORME","httpd can't deal with whitespaces in directory names","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-16 13:53:26","Linux","P3","dh","rappel","critical","2.0.35","---",,
8165,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","weird: 100% cpu usage after a simple single ssl connection","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,4,"2002-04-16 14:11:46","other","P3","andreas","Andreas Hasenack","normal","2.0.35","---",,
8166,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Compiling error","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-16 14:18:26","Linux","P3","aespinoza","Antonio Jos","critical","2.0.35","---",,
8167,"Apache httpd-2","Build","bugs","CLOSED","FIXED","--with-module does not build MODULE_DIRS correctly","2005-01-07 18:47:10",,"Apache HTTPD Bugs Mailing List","All",,4,"2002-04-16 14:37:07","other","P3","chrisd","Chris Darroch","minor","2.0.36","---",,
8170,"Apache httpd-2","Build","bugs","CLOSED","FIXED","LoadModule lines not modified when libexecdir changed","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Other",,3,"2002-04-16 16:59:56","other","P3","michael","Michael D. Risser","enhancement","2.0.35","---",,
8171,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","ScriptInterpreterSource registry won't work!","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,4,"2002-04-16 17:04:39","Windows XP","P3","redone","GJ Gerritsen","normal","2.0.35","---",,
8174,"Apache httpd-2","mod_proxy","bugs","CLOSED","FIXED","Using mod_proxy reverse proxy with mod_ssl causes hang","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,3,"2002-04-16 20:03:17","Solaris","P3","georgeh","George Hartz","normal","2.0.35","---",,
8176,"Apache httpd-1.3","core","bugs","CLOSED","FIXED","logic error in reclaim_child_processes function called during shutdown","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","All",,1,"2002-04-16 21:54:43","Linux","P3","davew","David Winterbourne","normal","1.3.23","---",,
8179,"Apache httpd-2","mod_cgi","bugs","CLOSED","FIXED","excessive error output from script makes Apache hang","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,5,"2002-04-16 22:36:45","All","P3","justdave","David Miller","normal","2.0.35","---",,
8182,"Apache httpd-2","Core","bugs","CLOSED","DUPLICATE","""ScriptInterpreterSource registry"" is not working.","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-17 03:04:30","All","P3","hkdennis2k","dennis","normal","2.0.35","---",,
8184,"Apache httpd-2","mod_proxy","bugs","CLOSED","FIXED","Intermittent ""Bad Gateway"" on proxied requests.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-17 04:55:44","All","P3","rthomas-contrib",,"normal","2.0.35","---",,
8185,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Cannot start - nothing from cmd prompt - just error log","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-17 05:05:26","other","P3","hardworker","Franco","blocker","2.0.35","---",,
8186,"Apache httpd-2","mod_ssl","bugs","CLOSED","DUPLICATE","mod_ssl stops responding to requests","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,5,"2002-04-17 05:51:20","Linux","P3","thc","Tom Howell-Cintron","normal","2.0-HEAD","---",,
8197,"Apache httpd-2","Build","bugs","CLOSED","DUPLICATE","tmpnam ===> mkstemp","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-17 10:44:45","Linux","P3","foobar","Foo Bar","minor","2.0.35","---",,
8198,"Apache httpd-2","mod_cgi","bugs","CLOSED","DUPLICATE","Error message: couldn't create child process: 22502:","2005-03-20 17:06:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-17 11:01:16","All","P3","T.Nix","Thomas Nix","minor","2.0.35","---",,"http://127.0.0.1/cgi-bin/env.pl"
8211,"Apache httpd-2","mod_include","bugs","CLOSED","FIXED","Need to get unbuffered output from SSI scripts in 2.0.x","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,6,"2002-04-17 15:49:05","Solaris","P3","twb0","Thomas Brown","normal","2.0.43","---",,
8214,"Apache httpd-2","Build","bugs","CLOSED","FIXED","make fails on Solaris 9 with gcc (atomic/solaris_sparc/*.o not found)","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","Sun",,9,"2002-04-17 16:27:32","Solaris","P3","jmglov","Josh Glover","normal","2.0.35","---",,
8223,"Apache httpd-2","mod_mime","bugs","CLOSED","FIXED","mime types code case sensitive.","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,8,"2002-04-17 19:36:24","Linux","P3","nizzt","Anthony Best","normal","2.0.35","---",,
8226,"Apache httpd-2","Platform","bugs","CLOSED","FIXED","Odd error when setting perms with unixd_set_proc_mutex_perms()","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,2,"2002-04-17 21:56:50","Linux","P3","eric","Eric Kilfoil","normal","2.0.35","---",,"http://www.ypass.net"
8227,"Apache httpd-2","Build","bugs","CLOSED","FIXED","initial default httpd.conf file isn't built properly","2004-11-16 19:05:39",,"Apache HTTPD Bugs Mailing List","PC",,3,"2002-04-17 22:01:59","Linux","P3","eric","Eric Kilfoil","minor","2.0.35","---",,"http://www.ypass.net"
