"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","Severity","Reporter","URL","Version","Keywords"
8482,"Apache httpd-2","mod_cgi","bugs","CLOSED","FIXED","nph- CGIs and/or server-pushed methodes not working properly","2004-11-16 19:05:39","P1","major","box",,"2.0.43",
8483,"Apache httpd-2","Platform","bugs","RESOLVED","FIXED","apache_2.0 .msi installer breaks .log and .conf file associations.","2006-08-08 13:27:33","P3","minor","marnott",,"2.0-HEAD",
8491,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","mistake in the german translation of error docs","2004-11-16 19:05:39","P3","minor","axel",,"2.0.35",
8493,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","mod_rewrite does not try index.html like it used to","2004-11-16 19:05:39","P3","normal","jon+apache-bugzilla",,"2.0-HEAD",
8500,"Apache httpd-2","All","bugs","RESOLVED","INVALID","authorization user does not logged","2005-06-02 17:33:23","P3","critical","romanivanov",,"2.0.35",
8504,"Apache httpd-2","mod_negotiation","bugs","CLOSED","WORKSFORME","Content negotiation results in english pages!","2004-11-16 19:05:39","P3","normal","hofmann","http://www.isl.org:4080/","2.0.35",
8506,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","DirectoryIndex problem with index.php","2004-11-16 19:05:39","P3","normal","hofmann","http://www.isl.org:4080/staff/","2.0.35",
8514,"Apache httpd-2","Build","bugs","CLOSED","FIXED","make fails: apr/atomic/solaris_sparc/","2004-11-16 19:05:39","P3","critical","tfan",,"2.0.35",
8516,"Apache httpd-2","mod_actions","bugs","RESOLVED","DUPLICATE","ScriptAction to invoke a file instead of a URL path?","2004-11-16 19:05:39","P3","enhancement","pierre.bisaillon",,"2.0-HEAD",
8528,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Compile problem with libtool in apr section on Sun Solaris 8","2004-11-16 19:05:39","P3","blocker","john.carroll",,"2.0.35",
8533,"Apache httpd-2","Runtime Config","bugs","CLOSED","INVALID","htaccess containing ErrorDocument directives overrides other htaccess files?","2005-03-20 17:06:12","P3","normal","slowhandz",,"2.0.35",
8540,"Apache httpd-2","All","bugs","CLOSED","FIXED","gdbm_* symbols not resolved on AIX (missing exports?)","2004-11-16 19:05:39","P3","normal","jason",,"2.0.35",
8544,"Apache httpd-2","support","bugs","CLOSED","FIXED","ab is not reporting the right mean time on the load tests","2004-11-16 19:05:39","P3","major","carenas",,"2.0.35",
8546,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","ldap module do not compile","2004-11-16 19:05:39","P3","normal","ender","http://http://","2.0.35",
8548,"Apache httpd-2","Core","bugs","CLOSED","DUPLICATE","Apache Shutdown problem...","2005-03-20 17:06:12","P3","critical","actno7",,"2.0.35",
8567,"Apache httpd-2","mod_mime","bugs","CLOSED","DUPLICATE","JPG problem with MIME","2004-11-16 19:05:39","P3","normal","danield","http://arthur.life.uiuc.edu","2.0.35",
8568,"Apache httpd-2","mod_cgi","bugs","CLOSED","DUPLICATE","Perl: couldn't spawn child process, when '.exe' is not appended to shebang","2005-03-20 17:06:12","P3","normal","Data_Soong",,"2.0.35",
8569,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Location(Match) doesn't match against the query string","2004-11-16 19:05:39","P3","minor","slive",,"2.0-HEAD",
8572,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","This URL is too long for mod_ssl to have as the name of a website","2004-11-16 19:05:39","P3","normal","bernard.l.dubreuil","https://microlith.crrel.usace.army.mil:443","2.0.35",
8587,"Apache httpd-2","Other Modules","bugs","CLOSED","WORKSFORME","Porting Apache Modules from Apache v1.3 to 2.0 (HTTP Headers)","2004-11-16 19:05:39","P3","normal","cm",,"2.0.35",
8594,"Apache httpd-2","Build","bugs","CLOSED","DUPLICATE","Buidl fails in apr on Solaris Sparc 2.8","2004-11-16 19:05:39","P3","critical","schatt",,"2.0.35",
8597,"Apache httpd-2","mod_proxy","bugs","CLOSED","FIXED","http_protocol.c doesn't handle chunked transfer encoding right","2004-11-16 19:05:39","P3","normal","brian",,"2.0.35",
8601,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","mod_ssl inability to handle hyphens","2004-11-16 19:05:39","P3","normal","Dean.Thompson",,"2.0.35",
8604,"Apache httpd-2","Core","bugs","CLOSED","DUPLICATE","Decimal ip gives ""Bad Request""","2004-11-16 19:05:39","P3","minor","jim","http://1073428622","2.0.35",
8608,"Apache httpd-2","Other Modules","bugs","CLOSED","DUPLICATE","httpd 2.0.35 + httpd-ldap fails to build","2004-11-16 19:05:39","P3","normal","jamesp",,"2.0.35",
8610,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Broken to build httpd-2.0.35 at linux (atomic)","2004-11-16 19:05:39","P3","normal","wra_eng",,"2.0.35",
8625,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","ProxyPassReverse uses ServerName rather than requested host in ServerAliases","2004-11-16 19:05:39","P5","enhancement","jonathan.apache",,"2.0-HEAD",
8629,"Apache httpd-2","Build","bugs","CLOSED","LATER","make fails to detect libexpat.so correctly","2004-11-16 19:05:39","P3","minor","patrick","na","2.0.35",
8643,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Online docs have incorrect link","2004-11-16 19:05:39","P3","minor","nelson",,"2.0.35",
8659,"Apache httpd-2","Other Modules","bugs","CLOSED","INVALID","httpd fails to start if a (module's) log file isnt touch-ed","2004-11-16 19:05:39","P3","normal","gw",,"2.0.35",
8663,"Apache httpd-2","Core","bugs","CLOSED","WORKSFORME","ServerSignature can not be turned off","2005-03-20 17:06:12","P3","normal","vwi-admin",,"2.0.35",
8671,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Stuck httpd processes on Solaris 8 generate high load","2004-11-16 19:05:39","P3","critical","dcook","http://www.cookwareinc.com","2.0.35",
8673,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","mod_proxy dropping content length header","2004-11-16 19:05:39","P3","major","phillip.rhodes",,"2.0.35",
8677,"Apache httpd-2","mod_proxy","bugs","CLOSED","DUPLICATE","mod_proxy ALWAYS nukes Content-Length","2004-11-16 19:05:39","P3","major","tim.mcbride",,"2.0.35",
8678,"Apache httpd-2","Build","bugs","CLOSED","DUPLICATE","apxs not layout aware","2004-11-16 19:05:39","P3","normal","grueneberg",,"2.0.35",
8696,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Links to oreilly dead","2004-11-16 19:05:39","P3","minor","lmarcoux","//http://httpd.apache.org/docs-2.0/misc/tutorials.html","2.0.35",
8707,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Apache make fails in AIX 5.1","2004-11-16 19:05:39","P3","normal","tfan",,"2.0.35",
8713,"Apache httpd-2","mod_dav","bugs","NEEDINFO","---","No Errorlog on PROPFIND/Depth:Infinity","2009-05-21 07:47:37","P3","minor","slive",,"2.0-HEAD",
8714,"Apache httpd-2","Build","bugs","CLOSED","WONTFIX","buildconf uses bad syntax","2005-03-20 17:06:12","P3","minor","dr_mac",,"2.0.35",
8720,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Undefined Symbols in OSX","2005-03-20 17:06:12","P3","normal","dr_mac",,"2.0.35",
8724,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","make certificate target does not exist","2004-11-16 19:05:39","P3","normal","rcoleman",,"2.0.36",
8726,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","Cygwin pseudo-'Symlink's to any utility are Incompatible With Apache Build","2004-11-16 19:05:39","P5","minor","jerrybaker",,"2.0-HEAD",
8729,"Apache httpd-2","Platform","bugs","CLOSED","INVALID","Apache2 progressively saturates CPU w/ Sygate Firewall","2004-11-16 19:05:39","P3","normal","cdowns",,"2.0.35",
8730,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","RotateLogs Doesn't","2004-11-16 19:05:39","P3","normal","jerrybaker",,"2.0-HEAD",
8735,"Apache httpd-2","mod_proxy","bugs","CLOSED","DUPLICATE","Connection to SSL via proxy","2004-11-16 19:05:39","P3","normal","rafdalb",,"2.0.35",
8740,"Apache httpd-2","mod_isapi","bugs","CLOSED","FIXED","WriteClient can't send lower characters then 20h ASCII?","2004-11-16 19:05:39","P3","critical","jira.novak",,"2.0.35",
8751,"Apache httpd-2","mod_proxy","bugs","CLOSED","DUPLICATE","Reverse Proxy to HTTP web application server causes browser to hang.","2004-11-16 19:05:39","P3","major","darron.wood",,"2.0.35",
8755,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Compiled-in path defaults should be relative to prefix","2004-11-16 19:05:39","P3","enhancement","fine",,"2.0-HEAD",
8760,"Apache httpd-2","Core","bugs","CLOSED","FIXED","if-modified-since field in request not handled correctly","2004-11-16 19:05:39","P3","normal","ericmao","http://www.dawnorchid.com","2.0.35",
8766,"Apache httpd-2","Other Modules","bugs","CLOSED","DUPLICATE","Error compiling ldap modules","2004-11-16 19:05:39","P3","normal","fabrizio.invernizzi",,"2.0.35",
8779,"Apache httpd-2","Platform","bugs","CLOSED","DUPLICATE","Apache causes bluescreens when stopping apache service","2005-03-20 17:06:12","P3","major","gargravarr",,"2.0.35",
8789,"Apache httpd-2","Build","bugs","CLOSED","FIXED","SuExec Log File does not get created by default when suexec is enabled","2004-11-16 19:05:39","P3","normal","tim","http://httpd.apache.org/docs-2.0/suexec.html","2.0.35",
8809,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Apache monitor problem","2005-03-20 17:06:12","P3","normal","woolard","http://tuxq.ath.cx","2.0.35",
8812,"Apache httpd-2","Build","bugs","CLOSED","INVALID","expat in binary is different","2005-03-20 17:06:12","P3","normal","dr_mac",,"2.0.35",
8832,"Apache httpd-2","All","bugs","CLOSED","FIXED","setsockopt(SO_UPDATE_ACCEPT_CONTEXT) failed. (pages don't load)","2004-11-16 19:05:39","P3","major","mauler_m",,"2.0.35",
8841,"Apache httpd-2","mod_userdir","bugs","CLOSED","FIXED","ScriptAlias and mod_userdir conflict","2004-11-16 19:05:39","P3","normal","aschorer",,"2.0.36",
8853,"Apache httpd-2","mod_vhost_alias","bugs","CLOSED","FIXED","mod_vhost_alias and Aliases","2004-11-16 19:05:39","P3","normal","jason+ap",,"2.0.36",
8867,"Apache httpd-2","Build","bugs","REOPENED","---","exports.c generation fails when using a symlink to the source","2012-07-26 11:39:01","P3","critical","jeff",,"2.0.46",
8869,"Apache httpd-2","support","bugs","CLOSED","FIXED","apxs: wrong dir for inclusion of envvars","2004-11-16 19:05:39","P3","minor","sunkan",,"2.0.36",
8880,"Apache httpd-2","Core","bugs","CLOSED","WONTFIX","AcceptPathInfo does not apply to DirectoryIndex files","2004-11-16 19:05:39","P3","enhancement","csaba",,"2.0.36",
8883,"Apache httpd-2","All","bugs","CLOSED","INVALID","Explorer problemes...","2005-03-20 17:06:12","P3","normal","rvg16","http://gaborka.host.sk","2.0.36",
8888,"Apache httpd-2","support","bugs","CLOSED","DUPLICATE","ApacheMonitor small menu does not stop server","2005-03-20 17:06:12","P3","normal","wizard",,"2.0.35",
8890,"Apache httpd-2","mod_ssl","bugs","CLOSED","DUPLICATE","ssl stop serving pages after a couple of minutes","2004-11-16 19:05:39","P3","normal","sunkan",,"2.0.36",
8903,"Apache httpd-2","mod_proxy","bugs","CLOSED","FIXED","CONNECT Proxy not working","2005-03-20 17:06:12","P3","normal","jserna",,"2.0.36",
8904,"Apache httpd-2","mpm_perchild","bugs","RESOLVED","DUPLICATE","perchild: apr_proc_mutex problem","2004-11-16 19:05:39","P3","normal","foobar",,"2.0.39",
8910,"Apache httpd-2","mod_mime","bugs","CLOSED","INVALID","MultiviewsMatch Any does not work as expected","2004-11-16 19:05:39","P3","normal","maddog2k",,"2.0.36",
8911,"Apache httpd-2","mod_proxy","bugs","CLOSED","INVALID","mod_proxy is case sensitive on first directory in proxypass","2005-03-20 17:06:12","P3","normal","marco_perestrello",,"2.0.36",
8914,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Cannot compile on Tru64unix v4.0G","2005-03-20 17:06:14","P3","normal","mcaplin",,"2.0.36",
8925,"Apache httpd-2","Win32 MSI Installer","bugs","RESOLVED","FIXED","Service Install (win32 .msi/.exe) fails for port is in use","2006-05-31 23:23:18","P3","critical","ddebidin",,"2.0.36",
8930,"Apache httpd-2","mod_ssl","bugs","CLOSED","DUPLICATE","5-6 request, then no more responses.","2004-11-16 19:05:39","P3","major","robertoldham",,"2.0.36",
8931,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Segmentation fault occurs in function `ap_run_post_config'","2004-11-16 19:05:39","P3","blocker","hyoshiok",,"2.0.36",
8934,"Apache httpd-2","mod_isapi","bugs","CLOSED","FIXED","GetServerVariable returns wrong lpdwSizeofBuffer","2005-03-20 17:06:12","P3","normal","sebastian.hantsch",,"2.0.36",
8938,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","ScriptSock missing from index","2004-11-16 19:05:39","P3","minor","abatko","http://httpd.apache.org/docs-2.0/mod/directives.html","2.0.36",
8943,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","typo: missing ""of""","2004-11-16 19:05:39","P3","minor","abatko","http://httpd.apache.org/docs-2.0/mod/mod_include.html","2.0.36",
8944,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","typo: unintended spacing","2004-11-16 19:05:39","P3","minor","abatko","http://httpd.apache.org/docs-2.0/howto/ssi.html#conditionalexpressions","2.0.36",
8945,"Apache httpd-2","Build","bugs","CLOSED","FIXED","Problem with standard httpd.conf","2004-11-16 19:05:39","P3","minor","nferraz",,"2.0.35",
8963,"Apache httpd-2","Build","bugs","CLOSED","FIXED","C compiler directives not in column 1","2005-03-20 17:06:14","P3","normal","Robert.H.Lowe",,"2.0.36",
8993,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","openssl library location(s) are hardcoded in configure script","2005-06-02 18:30:23","P3","normal","long",,"2.0.36",
8995,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","consider indentation","2004-11-16 19:05:39","P3","minor","abatko","http://httpd.apache.org/docs-2.0/mod/mod_include.html","2.0.36",
8996,"Apache httpd-2","mod_log_config","bugs","CLOSED","FIXED","Incorrect bytes sent logged for aborted connection","2004-11-16 19:05:39","P1","major","jake",,"2.0.43",
9003,"Apache httpd-2","All","bugs","CLOSED","FIXED","typo: bracket","2004-11-16 19:05:39","P3","minor","abatko","http://httpd.apache.org/docs-2.0/mod/mpm_common.html","2.0.36",
9011,"Apache httpd-2","mpm_worker","bugs","CLOSED","FIXED","Worker-MPM error log: the listener thread didn't exit","2004-11-16 19:05:39","P3","minor","erich.prchal",,"2.0.45",
9014,"Apache httpd-2","mod_deflate","bugs","CLOSED","FIXED","mod_deflate generates corrupted result at large data.","2004-11-16 19:05:39","P3","normal","kaz",,"2.0-HEAD",
9038,"Apache httpd-2","mod_suexec","bugs","CLOSED","INVALID","suexec is NOT being called by Apache 2.0.36","2004-11-16 19:05:39","P3","major","abatko",,"2.0.36",
9046,"Apache httpd-2","Documentation","docs","CLOSED","WONTFIX","Cleaned up PNG/MNG converted icons","2004-11-16 19:05:39","P3","minor","eric","http://www.ecks.org/misc/apache-newicons.tar.gz","2.0.36","PatchAvailable"
9061,"Apache httpd-2","Build","bugs","CLOSED","FIXED","[config.layout] wrong hint for using '--with-layout='","2004-11-16 19:05:39","P3","minor","amax",,"2.0.36",
9065,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","typos and errors in ""it worked!"" welcome page in Catalan language","2004-11-16 19:05:39","P3","enhancement","chavalpk",,"2.0.36",
9108,"Apache httpd-2","All","bugs","CLOSED","FIXED","-DNO_DETACH doesn't work","2004-11-16 19:05:39","P3","enhancement","ralf.hildebrandt",,"2.0.36",
9156,"Apache httpd-2","mod_so","bugs","CLOSED","INVALID","proxy configuration with weblogic server 6.1","2004-11-16 19:05:39","P3","major","vikas.dubey",,"2.0.36",
9161,"Apache httpd-2","mod_autoindex","bugs","RESOLVED","DUPLICATE","Wrong alignment in directory listing containing Russian (non-English) file names","2004-11-16 19:05:39","P3","minor","d001120t0330","http://24.163.51.83/test/","2.0.36",
9168,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Mac OS X (Darwin): httpd leaves zombie cgi processes","2005-03-20 17:06:12","P3","major","afaby",,"2.0.36",
9169,"Apache httpd-2","mpm_worker","bugs","CLOSED","INVALID","worker MPM shutdown delays","2004-11-16 19:05:39","P3","normal","afaby",,"2.0.36",
9175,"Apache httpd-2","Documentation","docs","CLOSED","INVALID","Undocumented change in ScriptAlias","2004-11-16 19:05:39","P3","normal","fine","http://httpd.apache.org/docs-2.0/upgrading.html","2.0.35",
9185,"Apache httpd-2","Core","bugs","CLOSED","FIXED","Downloaded files always corrupt on CYGWIN","2004-11-16 19:05:39","P3","normal","tsfu",,"2.0.36",
9186,"Apache httpd-2","All","bugs","CLOSED","DUPLICATE","Apache 2.0.36 (Win32) does not respond to client(s)","2004-11-16 19:05:39","P3","normal","tsfu",,"2.0.36",
9187,"Apache httpd-2","Documentation","docs","CLOSED","FIXED","[docs/manual/stopping.html] broken link for PidFile","2004-11-16 19:05:39","P3","minor","amax","http://httpd.apache.org/docs-2.0/stopping.html","2.0.36",
9209,"Apache httpd-2","Core","bugs","CLOSED","INVALID","DirectoryIndex not working with .shtm files","2004-11-16 19:05:39","P3","minor","sandak",,"2.0.35",
9214,"Apache httpd-2","Runtime Config","bugs","CLOSED","FIXED","ServerRoot directive is not honored for LoadModule directive","2004-11-16 19:05:39","P3","minor","ltsang",,"2.0.36",
9216,"Apache httpd-2","Build","bugs","CLOSED","INVALID","pcre.c  compile fails","2004-11-16 19:05:39","P3","normal","apache",,"2.0.36",
9222,"Apache httpd-2","mod_deflate","bugs","CLOSED","FIXED","mod_deflate should check Content-Encoding header","2004-11-16 19:05:39","P3","normal","kaz",,"2.0-HEAD",
9223,"Apache httpd-2","mod_cgi","bugs","CLOSED","FIXED","Execution of CGI with multibyte query string fails with 500.","2005-03-20 17:06:12","P3","normal","mmdirect",,"2.0.35","FAQ"
9225,"Apache httpd-2","Build","bugs","CLOSED","INVALID","Httpd 2.0.36 chokes","2004-11-16 19:05:39","P3","blocker","root","http://www.nk.ca","2.0.36",
9229,"Apache httpd-2","mod_ssl","bugs","CLOSED","INVALID","SSL-virtual host does not work if it is not the first one in http.conf","2004-11-16 19:05:39","P3","normal","ltsang",,"2.0.36",
9233,"Apache httpd-2","Build","bugs","CLOSED","FIXED","installing opt layout doesn't create runtimedir","2004-11-16 19:05:39","P3","normal","smileyjonathan",,"2.0.36",
9234,"Apache httpd-2","mod_ssl","bugs","CLOSED","FIXED","Redirect URL incorrectly contains extra characters when there is a SSL virtual host","2004-11-16 19:05:39","P3","major","ltsang",,"2.0.36",
9244,"Apache httpd-2","Build","bugs","CLOSED","FIXED","--enable-http --enable-mods-shared=most causes link failure","2004-11-16 19:05:39","P3","normal","robbat2",,"2.0.36",
